12-month Rolling End Date,Region,PHA Rate
2022-07-28,TR,4.7215898E-4
2022-07-28,US,1.1099651E-4
2022-07-29,BR,1.396511E-4
2022-07-29,DE,1.1328929E-4
2022-07-29,ID,1.236521E-4
2022-07-29,IN,3.3329878E-4
2022-07-29,JP,4.6747362E-5
2022-07-29,KR,1.6608511E-4
2022-07-29,MX,2.7059394E-4
2022-07-29,RU,6.956241E-4
2022-07-29,TR,4.6978524E-4
2022-07-29,US,1.10416724E-4
2022-07-30,BR,1.4088878E-4
2022-07-30,DE,1.1388147E-4
2022-07-30,ID,1.257012E-4
2022-07-30,IN,3.3483116E-4
2022-07-30,JP,4.70771E-5
2022-07-30,KR,1.661941E-4
2022-07-30,MX,2.7183024E-4
2022-07-30,RU,7.0230593E-4
2022-07-30,TR,4.688987E-4
2022-07-30,US,1.10671455E-4
2022-07-31,BR,1.4050865E-4
2022-07-31,DE,1.13397735E-4
2022-07-31,ID,1.2489155E-4
2022-07-31,IN,3.3371523E-4
2022-07-31,JP,4.6941845E-5
2022-07-31,KR,1.6601247E-4
2022-07-31,MX,2.7055942E-4
2022-07-31,RU,7.0212747E-4
2022-07-31,TR,4.667369E-4
2022-07-31,US,1.1031455E-4
2022-08-01,BR,1.4066011E-4
2022-08-01,DE,1.1313946E-4
2022-08-01,ID,1.2433957E-4
2022-08-01,IN,3.334784E-4
2022-08-01,JP,4.796304E-5
2022-08-01,KR,1.6576944E-4
2022-08-01,MX,2.6997342E-4
2022-08-01,RU,7.017573E-4
2022-08-01,TR,4.653615E-4
2022-08-01,US,1.1097841E-4
2022-08-02,BR,1.4034158E-4
2022-08-02,DE,1.12881215E-4
2022-08-02,ID,1.2366021E-4
2022-08-02,IN,3.5347906E-4
2022-08-02,JP,4.7897163E-5
2022-08-02,KR,1.6567369E-4
2022-08-02,MX,2.698361E-4
2022-08-02,RU,7.0121256E-4
2022-08-02,TR,4.6417973E-4
2022-08-02,US,1.1078911E-4
2022-08-03,BR,1.4039707E-4
2022-08-03,DE,1.1260018E-4
2022-08-03,ID,1.2453498E-4
2022-08-03,IN,3.62047E-4
2022-08-03,JP,4.7860936E-5
2022-08-03,KR,1.776952E-4
2022-08-03,MX,2.6989556E-4
2022-08-03,RU,7.0074666E-4
2022-08-03,TR,4.6312602E-4
2022-08-03,US,1.1535754E-4
2022-08-04,BR,1.4024322E-4
2022-08-04,DE,1.11525995E-4
2022-08-04,ID,1.2419745E-4
2022-08-04,IN,3.7843487E-4
2022-08-04,JP,4.7787595E-5
2022-08-04,KR,1.7770765E-4
2022-08-04,MX,2.688263E-4
2022-08-04,RU,6.992648E-4
2022-08-04,TR,4.5959363E-4
2022-08-04,US,1.14889226E-4
2022-08-05,BR,1.403916E-4
2022-08-05,DE,1.1065658E-4
2022-08-05,ID,1.2547546E-4
2022-08-05,IN,3.7861743E-4
2022-08-05,JP,4.7701706E-5
2022-08-05,KR,1.7763772E-4
2022-08-05,MX,2.6844547E-4
2022-08-05,RU,6.9824484E-4
2022-08-05,TR,4.5845876E-4
2022-08-05,US,1.1437726E-4
2022-08-06,BR,1.3971195E-4
2022-08-06,DE,1.09835244E-4
2022-08-06,ID,1.2488745E-4
2022-08-06,IN,3.812509E-4
2022-08-06,JP,4.7488465E-5
2022-08-06,KR,1.7721183E-4
2022-08-06,MX,2.6530054E-4
2022-08-06,RU,6.9618184E-4
2022-08-06,TR,4.5588566E-4
2022-08-06,US,1.13716684E-4
2022-08-07,BR,1.3936782E-4
2022-08-07,DE,1.0918919E-4
2022-08-07,ID,1.2441984E-4
2022-08-07,IN,3.8135247E-4
2022-08-07,JP,4.7319274E-5
2022-08-07,KR,1.7687549E-4
2022-08-07,MX,2.6322473E-4
2022-08-07,RU,6.9485814E-4
2022-08-07,TR,4.5376347E-4
2022-08-07,US,1.13183974E-4
2022-08-08,BR,1.3929202E-4
2022-08-08,DE,1.1049437E-4
2022-08-08,ID,1.2376133E-4
2022-08-08,IN,3.8214843E-4
2022-08-08,JP,4.7186688E-5
2022-08-08,KR,1.7665552E-4
2022-08-08,MX,2.6318518E-4
2022-08-08,RU,6.934035E-4
2022-08-08,TR,4.5150807E-4
2022-08-08,US,1.1302005E-4
2022-08-09,BR,1.3873391E-4
2022-08-09,DE,1.0914766E-4
2022-08-09,ID,1.2313234E-4
2022-08-09,IN,3.8534222E-4
2022-08-09,JP,4.7022997E-5
2022-08-09,KR,1.7698131E-4
2022-08-09,MX,2.6019762E-4
2022-08-09,RU,6.91429E-4
2022-08-09,TR,4.482513E-4
2022-08-09,US,1.1243531E-4
2022-08-10,BR,1.4954634E-4
2022-08-10,DE,1.08865155E-4
2022-08-10,ID,1.3746343E-4
2022-08-10,IN,4.7638523E-4
2022-08-10,JP,4.714138E-5
2022-08-10,KR,1.7697731E-4
2022-08-10,MX,2.6013283E-4
2022-08-10,RU,6.907974E-4
2022-08-10,TR,4.5201794E-4
2022-08-10,US,1.1310586E-4
2022-08-11,BR,1.494924E-4
2022-08-11,DE,1.0821772E-4
2022-08-11,ID,1.3763177E-4
2022-08-11,IN,4.787333E-4
2022-08-11,JP,4.706527E-5
2022-08-11,KR,1.7647303E-4
2022-08-11,MX,2.5838782E-4
2022-08-11,RU,6.9047394E-4
2022-08-11,TR,4.499505E-4
2022-08-11,US,1.1249118E-4
2022-08-12,BR,1.4810181E-4
2022-08-12,DE,1.06918436E-4
2022-08-12,ID,1.3645162E-4
2022-08-12,IN,4.7830265E-4
2022-08-12,JP,4.667808E-5
2022-08-12,KR,1.7512588E-4
2022-08-12,MX,2.5391913E-4
2022-08-12,RU,6.8900036E-4
2022-08-12,TR,4.477177E-4
2022-08-12,US,1.1118387E-4
2022-08-13,BR,1.5527429E-4
2022-08-13,DE,1.0633215E-4
2022-08-13,ID,1.6414601E-4
2022-08-13,IN,4.819951E-4
2022-08-13,JP,5.389321E-5
2022-08-13,KR,1.8032017E-4
2022-08-13,MX,2.6389424E-4
2022-08-13,RU,6.889966E-4
2022-08-13,TR,4.5587198E-4
2022-08-13,US,1.1111924E-4
2022-08-14,BR,1.5571827E-4
2022-08-14,DE,1.0564996E-4
2022-08-14,ID,1.6597404E-4
2022-08-14,IN,4.8420965E-4
2022-08-14,JP,5.4777924E-5
2022-08-14,KR,1.8007941E-4
2022-08-14,MX,2.6401188E-4
2022-08-14,RU,6.881519E-4
2022-08-14,TR,4.5403745E-4
2022-08-14,US,1.11289395E-4
2022-08-15,BR,1.5939641E-4
2022-08-15,DE,1.05487336E-4
2022-08-15,ID,1.9140773E-4
2022-08-15,IN,4.9415283E-4
2022-08-15,JP,6.375161E-5
2022-08-15,KR,1.8580384E-4
2022-08-15,MX,2.718847E-4
2022-08-15,RU,6.872094E-4
2022-08-15,TR,4.573007E-4
2022-08-15,US,1.1192091E-4
2022-08-16,BR,1.601599E-4
2022-08-16,DE,1.05043226E-4
2022-08-16,ID,1.939994E-4
2022-08-16,IN,4.959294E-4
2022-08-16,JP,6.404258E-5
2022-08-16,KR,1.860215E-4
2022-08-16,MX,2.7306576E-4
2022-08-16,RU,6.8651885E-4
2022-08-16,TR,4.5625743E-4
2022-08-16,US,1.1361792E-4
2022-08-17,BR,1.6031963E-4
2022-08-17,DE,1.0482208E-4
2022-08-17,ID,1.941798E-4
2022-08-17,IN,5.142928E-4
2022-08-17,JP,6.389999E-5
2022-08-17,KR,1.8606894E-4
2022-08-17,MX,2.746566E-4
2022-08-17,RU,6.913941E-4
2022-08-17,TR,4.5260292E-4
2022-08-17,US,1.1365473E-4
2022-08-18,BR,1.6625941E-4
2022-08-18,DE,1.06933294E-4
2022-08-18,ID,2.179246E-4
2022-08-18,IN,5.5230595E-4
2022-08-18,JP,6.892572E-5
2022-08-18,KR,1.9068025E-4
2022-08-18,MX,2.8704482E-4
2022-08-18,RU,7.3469547E-4
2022-08-18,TR,4.5035468E-4
2022-08-18,US,1.16717296E-4
2022-08-19,BR,1.7058034E-4
2022-08-19,DE,1.0760668E-4
2022-08-19,ID,2.4752694E-4
2022-08-19,IN,5.6820834E-4
2022-08-19,JP,7.134881E-5
2022-08-19,KR,1.9358093E-4
2022-08-19,MX,2.9256233E-4
2022-08-19,RU,7.386875E-4
2022-08-19,TR,4.4895767E-4
2022-08-19,US,1.1999124E-4
2022-08-20,BR,1.7347708E-4
2022-08-20,DE,1.0800288E-4
2022-08-20,ID,2.6909748E-4
2022-08-20,IN,5.7072757E-4
2022-08-20,JP,7.412892E-5
2022-08-20,KR,1.9543541E-4
2022-08-20,MX,2.961701E-4
2022-08-20,RU,7.4242376E-4
2022-08-20,TR,4.4702992E-4
2022-08-20,US,1.2077579E-4
2022-08-21,BR,1.7406458E-4
2022-08-21,DE,1.0842064E-4
2022-08-21,ID,2.7100492E-4
2022-08-21,IN,5.7285035E-4
2022-08-21,JP,7.4153875E-5
2022-08-21,KR,1.956384E-4
2022-08-21,MX,2.9798143E-4
2022-08-21,RU,7.4389845E-4
2022-08-21,TR,4.4459314E-4
2022-08-21,US,1.2144027E-4
2022-08-22,BR,1.8632416E-4
2022-08-22,DE,1.12548005E-4
2022-08-22,ID,3.0564965E-4
2022-08-22,IN,5.970041E-4
2022-08-22,JP,8.805574E-5
2022-08-22,KR,2.0383268E-4
2022-08-22,MX,3.1969405E-4
2022-08-22,RU,7.49383E-4
2022-08-22,TR,4.509622E-4
2022-08-22,US,1.2676785E-4
2022-08-23,BR,2.090718E-4
2022-08-23,DE,1.1370386E-4
2022-08-23,ID,3.3513972E-4
2022-08-23,IN,6.583497E-4
2022-08-23,JP,9.603241E-5
2022-08-23,KR,2.0869795E-4
2022-08-23,MX,3.4578922E-4
2022-08-23,RU,7.6061155E-4
2022-08-23,TR,4.5176825E-4
2022-08-23,US,1.3319701E-4
2022-08-24,BR,2.1491422E-4
2022-08-24,DE,1.1494432E-4
2022-08-24,ID,3.627638E-4
2022-08-24,IN,6.84696E-4
2022-08-24,JP,1.0187804E-4
2022-08-24,KR,2.113553E-4
2022-08-24,MX,3.50671E-4
2022-08-24,RU,7.6765707E-4
2022-08-24,TR,4.5456947E-4
2022-08-24,US,1.3661456E-4
2022-08-25,BR,2.1512296E-4
2022-08-25,DE,1.1486052E-4
2022-08-25,ID,3.6832635E-4
2022-08-25,IN,6.850169E-4
2022-08-25,JP,1.0464098E-4
2022-08-25,KR,2.1112381E-4
2022-08-25,MX,3.4920126E-4
2022-08-25,RU,7.681618E-4
2022-08-25,TR,4.5330045E-4
2022-08-25,US,1.3805406E-4
2022-08-26,BR,2.181453E-4
2022-08-26,DE,1.1624208E-4
2022-08-26,ID,3.8541137E-4
2022-08-26,IN,6.8757485E-4
2022-08-26,JP,1.0597884E-4
2022-08-26,KR,2.1143096E-4
2022-08-26,MX,3.547059E-4
2022-08-26,RU,7.7974785E-4
2022-08-26,TR,4.5599087E-4
2022-08-26,US,1.4200513E-4
2022-08-27,BR,2.3165107E-4
2022-08-27,DE,1.18673575E-4
2022-08-27,ID,4.2744077E-4
2022-08-27,IN,7.33437E-4
2022-08-27,JP,1.1711567E-4
2022-08-27,KR,2.226006E-4
2022-08-27,MX,3.6818764E-4
2022-08-27,RU,7.8779785E-4
2022-08-27,TR,4.6190186E-4
2022-08-27,US,1.5078082E-4
2022-08-28,BR,2.3525623E-4
2022-08-28,DE,1.19355806E-4
2022-08-28,ID,4.4912988E-4
2022-08-28,IN,7.4585E-4
2022-08-28,JP,1.1718053E-4
2022-08-28,KR,2.2284748E-4
2022-08-28,MX,3.730587E-4
2022-08-28,RU,7.96523E-4
2022-08-28,TR,4.6622867E-4
2022-08-28,US,1.5152448E-4
2022-08-29,BR,2.8733656E-4
2022-08-29,DE,1.2553115E-4
2022-08-29,ID,5.027382E-4
2022-08-29,IN,8.498003E-4
2022-08-29,JP,1.5846036E-4
2022-08-29,KR,3.0194074E-4
2022-08-29,MX,4.3506298E-4
2022-08-29,RU,8.0404466E-4
2022-08-29,TR,4.7418757E-4
2022-08-29,US,1.7389143E-4
2022-08-30,BR,4.1034774E-4
2022-08-30,DE,1.6446381E-4
2022-08-30,ID,0.0012002343
2022-08-30,IN,9.148507E-4
2022-08-30,JP,2.0605784E-4
2022-08-30,KR,3.3239246E-4
2022-08-30,MX,5.7300617E-4
2022-08-30,RU,9.548732E-4
2022-08-30,TR,5.634132E-4
2022-08-30,US,2.1249475E-4
2022-08-31,BR,4.105792E-4
2022-08-31,DE,1.645298E-4
2022-08-31,ID,0.0012075751
2022-08-31,IN,9.3545584E-4
2022-08-31,JP,2.0506754E-4
2022-08-31,KR,3.3263187E-4
2022-08-31,MX,5.7333894E-4
2022-08-31,RU,9.338682E-4
2022-08-31,TR,5.652202E-4
2022-08-31,US,2.1267087E-4
2022-09-01,BR,4.1225037E-4
2022-09-01,DE,1.6465761E-4
2022-09-01,ID,0.0012085524
2022-09-01,IN,9.370615E-4
2022-09-01,JP,2.034582E-4
2022-09-01,KR,3.3258047E-4
2022-09-01,MX,5.736851E-4
2022-09-01,RU,8.698651E-4
2022-09-01,TR,5.6277256E-4
2022-09-01,US,2.1291414E-4
2022-09-02,BR,4.3529464E-4
2022-09-02,DE,1.6772831E-4
2022-09-02,ID,0.0012809985
2022-09-02,IN,0.0010014679
2022-09-02,JP,2.2816761E-4
2022-09-02,KR,3.5972855E-4
2022-09-02,MX,5.956361E-4
2022-09-02,RU,8.5089577E-4
2022-09-02,TR,5.7518674E-4
2022-09-02,US,2.2251547E-4
2022-09-03,BR,4.4810754E-4
2022-09-03,DE,1.7056648E-4
2022-09-03,ID,0.0013134053
2022-09-03,IN,0.0010439603
2022-09-03,JP,2.4149487E-4
2022-09-03,KR,3.7547998E-4
2022-09-03,MX,6.212637E-4
2022-09-03,RU,8.408444E-4
2022-09-03,TR,5.870766E-4
2022-09-03,US,2.2796605E-4
2022-09-04,BR,4.7018167E-4
2022-09-04,DE,1.7410348E-4
2022-09-04,ID,0.0013539528
2022-09-04,IN,0.001101194
2022-09-04,JP,2.568975E-4
2022-09-04,KR,3.7820858E-4
2022-09-04,MX,6.507043E-4
2022-09-04,RU,8.382947E-4
2022-09-04,TR,6.03056E-4
2022-09-04,US,2.355273E-4
2022-09-05,BR,4.834833E-4
2022-09-05,DE,1.7516661E-4
2022-09-05,ID,0.001365146
2022-09-05,IN,0.001122168
2022-09-05,JP,2.6795096E-4
2022-09-05,KR,3.8586778E-4
2022-09-05,MX,6.7737576E-4
2022-09-05,RU,8.3290547E-4
2022-09-05,TR,6.107498E-4
2022-09-05,US,2.4040401E-4
2022-09-06,BR,4.8854365E-4
2022-09-06,DE,1.7772788E-4
2022-09-06,ID,0.0013809837
2022-09-06,IN,0.0011383216
2022-09-06,JP,2.714751E-4
2022-09-06,KR,3.8895896E-4
2022-09-06,MX,6.922211E-4
2022-09-06,RU,8.348854E-4
2022-09-06,TR,6.1977666E-4
2022-09-06,US,2.438703E-4
2022-09-07,BR,5.474398E-4
2022-09-07,DE,1.8299783E-4
2022-09-07,ID,0.0014221091
2022-09-07,IN,0.0011873674
2022-09-07,JP,2.9973203E-4
2022-09-07,KR,4.0401446E-4
2022-09-07,MX,7.492466E-4
2022-09-07,RU,8.526906E-4
2022-09-07,TR,6.3061755E-4
2022-09-07,US,2.600398E-4
2022-09-08,BR,5.5701373E-4
2022-09-08,DE,1.8422097E-4
2022-09-08,ID,0.0014345909
2022-09-08,IN,0.001189855
2022-09-08,JP,3.0729195E-4
2022-09-08,KR,4.074827E-4
2022-09-08,MX,7.623228E-4
2022-09-08,RU,8.5827406E-4
2022-09-08,TR,6.355917E-4
2022-09-08,US,2.655781E-4
2022-09-09,BR,5.7258277E-4
2022-09-09,DE,1.9145745E-4
2022-09-09,ID,0.0014923909
2022-09-09,IN,0.0012065305
2022-09-09,JP,3.1584883E-4
2022-09-09,KR,4.2030783E-4
2022-09-09,MX,7.791394E-4
2022-09-09,RU,8.902679E-4
2022-09-09,TR,6.584202E-4
2022-09-09,US,2.7196622E-4
2022-09-10,BR,5.7568424E-4
2022-09-10,DE,1.920176E-4
2022-09-10,ID,0.0014953597
2022-09-10,IN,0.001217272
2022-09-10,JP,3.1732608E-4
2022-09-10,KR,4.2071415E-4
2022-09-10,MX,7.8317925E-4
2022-09-10,RU,8.8929135E-4
2022-09-10,TR,6.573019E-4
2022-09-10,US,2.7379932E-4
2022-09-11,BR,5.806992E-4
2022-09-11,DE,1.9255897E-4
2022-09-11,ID,0.0014999628
2022-09-11,IN,0.0012338845
2022-09-11,JP,3.2029673E-4
2022-09-11,KR,4.232207E-4
2022-09-11,MX,7.86276E-4
2022-09-11,RU,8.931546E-4
2022-09-11,TR,6.5810187E-4
2022-09-11,US,2.756439E-4
2022-09-12,BR,5.797227E-4
2022-09-12,DE,1.9285809E-4
2022-09-12,ID,0.0014988548
2022-09-12,IN,0.0013204052
2022-09-12,JP,3.1946533E-4
2022-09-12,KR,4.2310276E-4
2022-09-12,MX,7.859057E-4
2022-09-12,RU,8.9139806E-4
2022-09-12,TR,6.5851025E-4
2022-09-12,US,2.7548242E-4
2022-09-13,BR,5.9159147E-4
2022-09-13,DE,1.9470896E-4
2022-09-13,ID,0.001505657
2022-09-13,IN,0.001332981
2022-09-13,JP,3.2659638E-4
2022-09-13,KR,4.2403024E-4
2022-09-13,MX,8.021525E-4
2022-09-13,RU,8.9606736E-4
2022-09-13,TR,6.661258E-4
2022-09-13,US,2.79717E-4
2022-09-14,BR,5.9024815E-4
2022-09-14,DE,1.945144E-4
2022-09-14,ID,0.0015038983
2022-09-14,IN,0.0013321472
2022-09-14,JP,3.2586485E-4
2022-09-14,KR,4.2347488E-4
2022-09-14,MX,7.9920073E-4
2022-09-14,RU,8.929096E-4
2022-09-14,TR,6.7338266E-4
2022-09-14,US,2.7928106E-4
2022-09-15,BR,5.9256E-4
2022-09-15,DE,1.9537471E-4
2022-09-15,ID,0.0015053415
2022-09-15,IN,0.0013383408
2022-09-15,JP,3.27906E-4
2022-09-15,KR,4.2485402E-4
2022-09-15,MX,8.0568326E-4
2022-09-15,RU,9.041054E-4
2022-09-15,TR,6.7233265E-4
2022-09-15,US,2.8142583E-4
2022-09-16,BR,6.034269E-4
2022-09-16,DE,1.9632527E-4
2022-09-16,ID,0.0015172086
2022-09-16,IN,0.0013562707
2022-09-16,JP,3.3406893E-4
2022-09-16,KR,4.241357E-4
2022-09-16,MX,8.160726E-4
2022-09-16,RU,9.098798E-4
2022-09-16,TR,6.720375E-4
2022-09-16,US,2.875107E-4
2022-09-17,BR,6.0364604E-4
2022-09-17,DE,1.9642292E-4
2022-09-17,ID,0.0015224308
2022-09-17,IN,0.00135915
2022-09-17,JP,3.3359538E-4
2022-09-17,KR,4.242404E-4
2022-09-17,MX,8.1358955E-4
2022-09-17,RU,9.155904E-4
2022-09-17,TR,6.716152E-4
2022-09-17,US,2.873903E-4
2022-09-18,BR,6.1076845E-4
2022-09-18,DE,1.9610739E-4
2022-09-18,ID,0.0015229892
2022-09-18,IN,0.001377698
2022-09-18,JP,3.406856E-4
2022-09-18,KR,4.2850513E-4
2022-09-18,MX,8.332384E-4
2022-09-18,RU,9.138352E-4
2022-09-18,TR,6.698349E-4
2022-09-18,US,2.883329E-4
2022-09-19,BR,6.2987476E-4
2022-09-19,DE,1.9626842E-4
2022-09-19,ID,0.0015437761
2022-09-19,IN,0.001385771
2022-09-19,JP,3.5634535E-4
2022-09-19,KR,4.3216147E-4
2022-09-19,MX,8.914506E-4
2022-09-19,RU,9.1118726E-4
2022-09-19,TR,6.694017E-4
2022-09-19,US,2.9147213E-4
2022-09-20,BR,6.33106E-4
2022-09-20,DE,1.9622012E-4
2022-09-20,ID,0.0015422829
2022-09-20,IN,0.0014151207
2022-09-20,JP,3.603633E-4
2022-09-20,KR,4.3641127E-4
2022-09-20,MX,8.946826E-4
2022-09-20,RU,9.082734E-4
2022-09-20,TR,6.658861E-4
2022-09-20,US,2.9235115E-4
2022-09-21,BR,6.3421234E-4
2022-09-21,DE,1.9560642E-4
2022-09-21,ID,0.0015406696
2022-09-21,IN,0.0014261545
2022-09-21,JP,3.626598E-4
2022-09-21,KR,4.3755717E-4
2022-09-21,MX,8.9845574E-4
2022-09-21,RU,9.055752E-4
2022-09-21,TR,6.6238776E-4
2022-09-21,US,2.923085E-4
2022-09-22,BR,6.332361E-4
2022-09-22,DE,1.9529986E-4
2022-09-22,ID,0.0015376962
2022-09-22,IN,0.0014248531
2022-09-22,JP,3.6194475E-4
2022-09-22,KR,4.3698918E-4
2022-09-22,MX,8.9589244E-4
2022-09-22,RU,9.0266246E-4
2022-09-22,TR,6.599109E-4
2022-09-22,US,2.9196843E-4
2022-09-23,BR,6.3251663E-4
2022-09-23,DE,1.9508388E-4
2022-09-23,ID,0.001535011
2022-09-23,IN,0.0014229756
2022-09-23,JP,3.6123444E-4
2022-09-23,KR,4.367063E-4
2022-09-23,MX,8.9343823E-4
2022-09-23,RU,9.0055715E-4
2022-09-23,TR,6.5758603E-4
2022-09-23,US,2.9167222E-4
2022-09-24,BR,6.3330226E-4
2022-09-24,DE,1.9496366E-4
2022-09-24,ID,0.0015339552
2022-09-24,IN,0.0014227537
2022-09-24,JP,3.6222217E-4
2022-09-24,KR,4.3834723E-4
2022-09-24,MX,8.918757E-4
2022-09-24,RU,8.9857576E-4
2022-09-24,TR,6.5554143E-4
2022-09-24,US,2.9229157E-4
2022-09-25,BR,6.359445E-4
2022-09-25,DE,1.9480083E-4
2022-09-25,ID,0.0015325445
2022-09-25,IN,0.0014276652
2022-09-25,JP,3.6485714E-4
2022-09-25,KR,4.3924653E-4
2022-09-25,MX,8.9789025E-4
2022-09-25,RU,8.960924E-4
2022-09-25,TR,6.5392815E-4
2022-09-25,US,2.925513E-4
2022-09-26,BR,6.3808163E-4
2022-09-26,DE,1.9469306E-4
2022-09-26,ID,0.0015307503
2022-09-26,IN,0.0014271825
2022-09-26,JP,3.642507E-4
2022-09-26,KR,4.3873803E-4
2022-09-26,MX,8.960996E-4
2022-09-26,RU,9.062741E-4
2022-09-26,TR,6.5296015E-4
2022-09-26,US,2.9247944E-4
2022-09-27,BR,6.3982856E-4
2022-09-27,DE,1.9462784E-4
2022-09-27,ID,0.0015284336
2022-09-27,IN,0.0014319872
2022-09-27,JP,3.6350716E-4
2022-09-27,KR,4.3883748E-4
2022-09-27,MX,8.933233E-4
2022-09-27,RU,9.313298E-4
2022-09-27,TR,6.5231754E-4
2022-09-27,US,2.9239198E-4
2022-09-28,BR,6.408839E-4
2022-09-28,DE,1.9455313E-4
2022-09-28,ID,0.0015294128
2022-09-28,IN,0.0014372858
2022-09-28,JP,3.6508028E-4
2022-09-28,KR,4.39883E-4
2022-09-28,MX,8.9149625E-4
2022-09-28,RU,9.292152E-4
2022-09-28,TR,6.5023184E-4
2022-09-28,US,2.9558875E-4
2022-09-29,BR,6.437623E-4
2022-09-29,DE,1.9371796E-4
2022-09-29,ID,0.0015276979
2022-09-29,IN,0.0014404318
2022-09-29,JP,3.6546896E-4
2022-09-29,KR,4.4019482E-4
2022-09-29,MX,8.883761E-4
2022-09-29,RU,9.2702423E-4
2022-09-29,TR,6.4591377E-4
2022-09-29,US,2.958571E-4
2022-09-30,BR,8.2625466E-4
2022-09-30,DE,1.9379266E-4
2022-09-30,ID,0.0015269374
2022-09-30,IN,0.0014495957
2022-09-30,JP,3.653831E-4
2022-09-30,KR,4.4090312E-4
2022-09-30,MX,8.8358787E-4
2022-09-30,RU,9.258607E-4
2022-09-30,TR,6.4285815E-4
2022-09-30,US,2.9606256E-4
2022-10-01,BR,8.279817E-4
2022-10-01,DE,1.935226E-4
2022-10-01,ID,0.0015262787
2022-10-01,IN,0.001474576
2022-10-01,JP,3.6526335E-4
2022-10-01,KR,4.4169906E-4
2022-10-01,MX,8.81525E-4
2022-10-01,RU,9.30402E-4
2022-10-01,TR,6.3668715E-4
2022-10-01,US,2.9627414E-4
2022-10-02,BR,8.279639E-4
2022-10-02,DE,1.933418E-4
2022-10-02,ID,0.0015248831
2022-10-02,IN,0.0014747902
2022-10-02,JP,3.6463147E-4
2022-10-02,KR,4.4208064E-4
2022-10-02,MX,8.784061E-4
2022-10-02,RU,9.286124E-4
2022-10-02,TR,6.327778E-4
2022-10-02,US,2.969844E-4
2022-10-03,BR,8.2991977E-4
2022-10-03,DE,1.9338983E-4
2022-10-03,ID,0.0015310738
2022-10-03,IN,0.0014754408
2022-10-03,JP,3.638263E-4
2022-10-03,KR,4.4206597E-4
2022-10-03,MX,8.779119E-4
2022-10-03,RU,9.3347736E-4
2022-10-03,TR,6.321961E-4
2022-10-03,US,2.9678925E-4
2022-10-04,BR,8.2955876E-4
2022-10-04,DE,1.9411399E-4
2022-10-04,ID,0.0015301656
2022-10-04,IN,0.0014758328
2022-10-04,JP,3.62939E-4
2022-10-04,KR,4.41644E-4
2022-10-04,MX,8.7340723E-4
2022-10-04,RU,9.3345303E-4
2022-10-04,TR,6.294685E-4
2022-10-04,US,2.9663157E-4
2022-10-05,BR,8.302478E-4
2022-10-05,DE,1.9415222E-4
2022-10-05,ID,0.0015357675
2022-10-05,IN,0.0014744763
2022-10-05,JP,3.6210017E-4
2022-10-05,KR,4.412176E-4
2022-10-05,MX,8.7167724E-4
2022-10-05,RU,9.3550177E-4
2022-10-05,TR,6.2804803E-4
2022-10-05,US,2.965849E-4
2022-10-06,BR,8.2981965E-4
2022-10-06,DE,1.9399311E-4
2022-10-06,ID,0.0015344603
2022-10-06,IN,0.0014733722
2022-10-06,JP,3.612566E-4
2022-10-06,KR,4.413673E-4
2022-10-06,MX,8.694541E-4
2022-10-06,RU,9.347995E-4
2022-10-06,TR,6.245123E-4
2022-10-06,US,2.9649457E-4
2022-10-07,BR,8.251746E-4
2022-10-07,DE,1.9353973E-4
2022-10-07,ID,0.0015308923
2022-10-07,IN,0.0014700602
2022-10-07,JP,3.6041503E-4
2022-10-07,KR,4.4133287E-4
2022-10-07,MX,8.6575036E-4
2022-10-07,RU,9.332595E-4
2022-10-07,TR,6.171811E-4
2022-10-07,US,2.9614696E-4
2022-10-08,BR,8.228135E-4
2022-10-08,DE,1.9294777E-4
2022-10-08,ID,0.0015315062
2022-10-08,IN,0.001471667
2022-10-08,JP,3.5997553E-4
2022-10-08,KR,4.4187403E-4
2022-10-08,MX,8.631735E-4
2022-10-08,RU,9.3248964E-4
2022-10-08,TR,6.089452E-4
2022-10-08,US,2.9623447E-4
2022-10-09,BR,8.1978604E-4
2022-10-09,DE,1.9236561E-4
2022-10-09,ID,0.0015312812
2022-10-09,IN,0.0014717313
2022-10-09,JP,3.5940728E-4
2022-10-09,KR,4.4220514E-4
2022-10-09,MX,8.6114806E-4
2022-10-09,RU,9.3153224E-4
2022-10-09,TR,6.0328183E-4
2022-10-09,US,2.9815434E-4
2022-10-10,BR,8.158949E-4
2022-10-10,DE,1.9192175E-4
2022-10-10,ID,0.001529877
2022-10-10,IN,0.0014725901
2022-10-10,JP,3.5874147E-4
2022-10-10,KR,4.4235235E-4
2022-10-10,MX,8.5927465E-4
2022-10-10,RU,9.3391165E-4
2022-10-10,TR,5.987137E-4
2022-10-10,US,3.2168464E-4
2022-10-11,BR,8.1358536E-4
2022-10-11,DE,1.9258706E-4
2022-10-11,ID,0.0015272084
2022-10-11,IN,0.0014821546
2022-10-11,JP,3.5775348E-4
2022-10-11,KR,4.434197E-4
2022-10-11,MX,8.571523E-4
2022-10-11,RU,9.3174056E-4
2022-10-11,TR,5.953277E-4
2022-10-11,US,3.235598E-4
2022-10-12,BR,8.117723E-4
2022-10-12,DE,1.9233178E-4
2022-10-12,ID,0.0015374805
2022-10-12,IN,0.0014920235
2022-10-12,JP,3.5646433E-4
2022-10-12,KR,4.4357212E-4
2022-10-12,MX,8.5323665E-4
2022-10-12,RU,9.313576E-4
